,link,title,canal_nome,canal_link,view_counts,video_date,like,dislike
235,https://www.youtube.com/watch?v=7NJGczxF714,How to run you code in Kernels GPU kaggle,Ahmad M. Sayed,https://www.youtube.com/channel/UC1kuIutqAUY8pBi-lfMnfXA,3148.0,18 de dez. de 2018,"19 marcações ""Gostei""","14 marcações ""Não gostei"""
236,https://www.youtube.com/watch?v=7P75_rky5Mw,Azure Machine Learning | Azure Machine Learning Tutorial For Beginners | Azure Tutorial |Simplilearn,#AzureMachineLearning,https://www.youtube.com/hashtag/azuremachinelearning,14371.0,23 de out. de 2018,"133 marcações ""Gostei""","7 marcações ""Não gostei"""
237,https://www.youtube.com/watch?v=7QpqO1MAfBQ,Kaggle Mini Courses - Machine Learning Explainability,George Zoto,https://www.youtube.com/channel/UClQOufBFGnnvJd-_X8TTS6A,225.0,3 de dez. de 2020,"5 marcações ""Gostei""","Sem marcações ""Não gostei"""
238,https://www.youtube.com/watch?v=7R08MPXxiFQ,These books will help you learn machine learning,#machinelearning,https://www.youtube.com/hashtag/machinelearning,106666.0,18 de ago. de 2019,"4.727 marcações ""Gostei""","32 marcações ""Não gostei"""
239,https://www.youtube.com/watch?v=7R52wiUgxZI,DeepMind x UCL | Deep Learning Lectures | 1/12 | Intro to Machine Learning & AI,UCL,https://www.youtube.com/results?search_query=UCL&sp=EiG4AQHCARtDaElKZVRVWGFTOGJka2dSUGhQTXJuX0dDTkE%253D,472701.0,1 de jun. de 2020,"4.432 marcações ""Gostei""","120 marcações ""Não gostei"""
240,https://www.youtube.com/watch?v=7TK9K5dM_jI,"Data Science with KNIME, Jupyter and Tableau using COVID-19 Projections as an Example",Dennis Ganzaroli,https://www.youtube.com/channel/UC39MAcTapOXZcibqHmfN3nA,14907.0,8 de mar. de 2021,"100 marcações ""Gostei""","17 marcações ""Não gostei"""
241,https://www.youtube.com/watch?v=7U-zXf8sJks,How to import Kaggle competition data directly in Google Colab & drive -Part-2 |Session With Sumit,#GoogleColab,https://www.youtube.com/hashtag/googlecolab,1130.0,8 de ago. de 2020,"68 marcações ""Gostei""","Sem marcações ""Não gostei"""
242,https://www.youtube.com/watch?v=7VeUPuFGJHk,StatQuest: Árvores de Decisão,StatQuest with Josh Starmer,https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw,539346.0,22 de jan. de 2018,"10.191 marcações ""Gostei""","169 marcações ""Não gostei"""
243,https://www.youtube.com/watch?v=7WRlYJFG7YI,Data Science Full Course 2020 | Data Science For Beginners | Data Science from Scratch | Simplilearn,#DataScienceWithPython,https://www.youtube.com/hashtag/datasciencewithpython,188320.0,18 de set. de 2019,"4.913 marcações ""Gostei""","78 marcações ""Não gostei"""
244,https://www.youtube.com/watch?v=7XdoaQYwTeA,Strategies for Learning Data Science in 2020 (Data Science 101),#dataprofessor,https://www.youtube.com/hashtag/dataprofessor,27685.0,4 de dez. de 2019,"919 marcações ""Gostei""","8 marcações ""Não gostei"""
245,https://www.youtube.com/watch?v=7ajuRNPiSvs,"MASTERS IN PROJECT MANAGEMENT AND DATA SCIENCE, HTW BERLIN, GERMANY",MensPRO,https://www.youtube.com/channel/UCgZqY6QG3BanMYQaE_arNGA,58568.0,19 de ago. de 2018,"1.382 marcações ""Gostei""","51 marcações ""Não gostei"""
246,https://www.youtube.com/watch?v=7ayMKKnMx9U,Machine Learning in ArcGIS,Esri Events,https://www.youtube.com/channel/UC_yE3TatdZKAXvt_TzGJ6mw,5753.0,31 de jul. de 2019,"90 marcações ""Gostei""","Sem marcações ""Não gostei"""
247,https://www.youtube.com/watch?v=7bOEOxCAawk,Data Science in Telugu -- introduction - In Easy Way Session 01,#trietreetechnologies,https://www.youtube.com/hashtag/trietreetechnologies,22103.0,,"532 marcações ""Gostei""","22 marcações ""Não gostei"""
248,https://www.youtube.com/watch?v=7eh4d6sabA0,Python Machine Learning Tutorial (Data Science),#Python,https://www.youtube.com/hashtag/python,338754.0,17 de set. de 2020,"10.861 marcações ""Gostei""","113 marcações ""Não gostei"""
249,https://www.youtube.com/watch?v=7j-XbF8ABiM,Kaggle Competition- Implement A DNA Classifier using NLP,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,7481.0,14 de set. de 2019,"206 marcações ""Gostei""","5 marcações ""Não gostei"""
250,https://www.youtube.com/watch?v=7jVKwYQdKww,"Introduction to Artificial Intelligence, Machine Learning, Deep Learning in Telugu | Vamsi Bhavani",#vamsi_bhavanitutorials,https://www.youtube.com/hashtag/vamsi_bhavanitutorials,40452.0,8 de jan. de 2020,"1.638 marcações ""Gostei""","54 marcações ""Não gostei"""
251,https://www.youtube.com/watch?v=7kTbM3D02jU,VS Code (codeserver) on Google Colab / Kaggle / Anywhere,#VSCode,https://www.youtube.com/hashtag/vscode,12235.0,9 de set. de 2020,"780 marcações ""Gostei""","7 marcações ""Não gostei"""
252,https://www.youtube.com/watch?v=7pSB2Zu3ZGw,Alexey Grigorev - How to become a Kaggle master & Data Science | Podcast #11,#DataScience,https://www.youtube.com/hashtag/datascience,815.0,27 de mai. de 2020,"41 marcações ""Gostei""","Sem marcações ""Não gostei"""
253,https://www.youtube.com/watch?v=7rzEtA4IDEE,What is Kaggle? ؛کیگل کیا ہے ؟ | Kaggle in Urdu | Kaggle in Hindi | Kaggle projects,PRINCETON,https://www.youtube.com/results?search_query=Princeton&sp=EiG4AQHCARtDaElKOFZuUWNzSG13NGtSd3RZVFNwTkp6VDg%253D,11084.0,,"651 marcações ""Gostei""","2 marcações ""Não gostei"""
254,https://www.youtube.com/watch?v=7s3u4ehu9gI,"¡Entrevista a ANDRES TORRUBIA! - Kaggle Master, Educación y el Futuro de la IA 🔥",Dot CSV,https://www.youtube.com/channel/UCy5znSnfMsDwaLlROnZ7Qbg,28799.0,17 de dez. de 2020,"1.974 marcações ""Gostei""","24 marcações ""Não gostei"""
255,https://www.youtube.com/watch?v=7sh5QrUIAHI,Medalling in all Entered Kaggle Comp | IEEE-CIS Comp 6th Pos Sol | Interview with Dr Philipp Singer,Chai Time Data Science,https://www.youtube.com/channel/UCRjtBP-o5FbgRzX2BHQEFtQ,1145.0,Estreou em 4 de nov. de 2019,"27 marcações ""Gostei""","1 marcação ""Não gostei"""
256,https://www.youtube.com/watch?v=7snFLFY5zZA,Should accountants learn data analytics?,#DataAnalytics,https://www.youtube.com/hashtag/dataanalytics,23046.0,5 de nov. de 2019,"1.280 marcações ""Gostei""","6 marcações ""Não gostei"""
257,https://www.youtube.com/watch?v=82pV44hr7kQ,Data Science Online Course | Data Science Courses | Data Science Tutorial | Intellipaat,#DataScienceOnlineCourse,https://www.youtube.com/hashtag/datascienceonlinecourse,25592.0,,"703 marcações ""Gostei""","30 marcações ""Não gostei"""
258,https://www.youtube.com/watch?v=83NbLRlWZ_k,Kaggle Machine Learning using R XGboost,Mohamed Ihsan Izwer,https://www.youtube.com/channel/UCQL5F7X0T749mOyPTpkICxA,4239.0,28 de jun. de 2018,"23 marcações ""Gostei""","5 marcações ""Não gostei"""
259,https://www.youtube.com/watch?v=83cR-nVvIJQ,How to Learn Data Science from Scratch in 2021,#DataScience,https://www.youtube.com/hashtag/datascience,5676.0,,"195 marcações ""Gostei""","3 marcações ""Não gostei"""
260,https://www.youtube.com/watch?v=84gqSbLcBFE,Vamos Escrever uma Pipeline - Receitas de Aprendizado de Máquina #4,Google Developers,https://www.youtube.com/channel/UC_x5XG1OV2P6uZZ5FSM9Ttw,470247.0,11 de mai. de 2016,"5.945 marcações ""Gostei""","96 marcações ""Não gostei"""
261,https://www.youtube.com/watch?v=861NAO5-XJo,Kaggle Competition Pipeline Demo,LOS ANGELES,https://www.youtube.com/results?search_query=Los+Angeles&sp=EiG4AQHCARtDaElKRTlvbjNGM0h3b0FSOUFoR0pXX2ZMLUk%253D,2282.0,Estreou em 9 de fev. de 2020,"62 marcações ""Gostei""","7 marcações ""Não gostei"""
262,https://www.youtube.com/watch?v=86o159AdZvs,Data Science Careers at McKinsey Analytics,McKinsey & Company,https://www.youtube.com/channel/UCQMqUlg362Hhar_iCZ9tcjQ,52321.0,15 de set. de 2017,"576 marcações ""Gostei""","22 marcações ""Não gostei"""
263,https://www.youtube.com/watch?v=89ye2hfsAsk,Bayesian Data Science Two Ways: Simulation and Probabilistic Programming | SciPy 2018 Tutorial,Enthought,https://www.youtube.com/channel/UCkhm72fuzkS9fYGlGpEmj7A,9935.0,17 de jul. de 2018,"211 marcações ""Gostei""","2 marcações ""Não gostei"""
264,https://www.youtube.com/watch?v=8AhlfP0xC78,How Machine Learning Can Help Businesses,Trend Micro,https://www.youtube.com/channel/UCyRUBssUwx5mpUM7ctVNr-A,566939.0,27 de set. de 2018,"16 marcações ""Gostei""","Sem marcações ""Não gostei"""
265,https://www.youtube.com/watch?v=8EGJP7RPe1A,How to get started with Azure Machine Learning Service | Azure Tips and Tricks,Microsoft Azure,https://www.youtube.com/channel/UC0m-80FnNY2Qb7obvTL_2fA,11826.0,11 de jun. de 2019,"78 marcações ""Gostei""","4 marcações ""Não gostei"""
266,https://www.youtube.com/watch?v=8HNH6Ki8soo,Top 10 Universities for Data Science in the USA,GREedge,https://www.youtube.com/channel/UCXngArkxAfWfAivApxlHpjA,18483.0,,"492 marcações ""Gostei""","16 marcações ""Não gostei"""
267,https://www.youtube.com/watch?v=8Hg2UtQg6G4,Talks # 12: Thomas Wolf; An Introduction To Transfer Learning In NLP and HuggingFace,#NLP,https://www.youtube.com/hashtag/nlp,6494.0,,"353 marcações ""Gostei""","3 marcações ""Não gostei"""
268,https://www.youtube.com/watch?v=8Il-2HHs2Mg,How to use D-Tale in Kaggle,Andrew Schonfeld,https://www.youtube.com/channel/UCJiHoGUG0hsbEGPv-MyuWMA,203.0,24 de fev. de 2020,"2 marcações ""Gostei""","Sem marcações ""Não gostei"""
269,https://www.youtube.com/watch?v=8LucP1wiX1g,Data Science: Reality vs Expectations ($100k+ Starting Salary 2018),Honest Careers,https://www.youtube.com/channel/UChj0w0duKtp7SDd_X9CNptw,1114163.0,9 de fev. de 2018,"21.881 marcações ""Gostei""","844 marcações ""Não gostei"""
270,https://www.youtube.com/watch?v=8Ntna5_JlQU,"Kaggle competition: Titanic, Machine Learning from disaster.",CHICAGO IL. USA,https://www.youtube.com/results?search_query=Chicago+IL.+USA&sp=EiG4AQHCARtDaElKMzBlSktIVXREb2dSZ0o2LXRMSUU5LUE%253D,58.0,31 de dez. de 2020,"1 marcação ""Gostei""","Sem marcações ""Não gostei"""
271,https://www.youtube.com/watch?v=8OixQrWRiXo,Top 5 Python Libraries For Data Science | Python Libraries Explained | Python Tutorial | Simplilearn,#DataScienceWithPython,https://www.youtube.com/hashtag/datasciencewithpython,29909.0,7 de ago. de 2018,"507 marcações ""Gostei""","26 marcações ""Não gostei"""
272,https://www.youtube.com/watch?v=8PDOTjgo5Qw,Predicting Survival of a Passenger on Titanic with Scikit-Learn | Python | Pandas | LinearSVC,arijit mukherjee,https://www.youtube.com/channel/UCH0SjgYKClrvY-1ZQJDQlxA,15241.0,12 de mar. de 2017,"239 marcações ""Gostei""","12 marcações ""Não gostei"""
273,https://www.youtube.com/watch?v=8Pzmrcu63oY,Looker: A Modern Data Science Workflow,Looker,https://www.youtube.com/channel/UC1AIN4pUKbLzzMg8RKprtgQ,18176.0,15 de mai. de 2018,"115 marcações ""Gostei""","2 marcações ""Não gostei"""
274,https://www.youtube.com/watch?v=8RMARWMjdhI,Dmitry Larko (Kaggle Grand Master),H2O.ai,https://www.youtube.com/channel/UCk6ONJlPzjw3DohAeMSgsng,1192.0,,,
275,https://www.youtube.com/watch?v=8SEf5TDmkjE,Deep Learning. Урок 1. Kaggle (MNIST).,Aleksandr Teplyuk,https://www.youtube.com/channel/UCqPKZLQQxJJxCmy4PkBATuQ,534.0,7 de jul. de 2019,"10 marcações ""Gostei""","2 marcações ""Não gostei"""
276,https://www.youtube.com/watch?v=8TLLO-keRFY,Introduction to Machine Learning,Dr.Saraswathi ML trainer,https://www.youtube.com/channel/UCp2do8LEweu2f_03zO1oMCA,237.0,12 de mar. de 2021,"31 marcações ""Gostei""","Sem marcações ""Não gostei"""
277,https://www.youtube.com/watch?v=8WlhQ1ouWkU,Getting Curious: What it takes to build a TPU | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,902.0,23 de jun. de 2020,"40 marcações ""Gostei""","Sem marcações ""Não gostei"""
278,https://www.youtube.com/watch?v=8XLjB4RySqo,Veri Bilimi Platformu: KAGGLE NEDİR?,Data Forest TR,https://www.youtube.com/channel/UCetKuVUXkqnUiyJUK60g_2Q,8776.0,23 de out. de 2018,"387 marcações ""Gostei""","13 marcações ""Não gostei"""
279,https://www.youtube.com/watch?v=8YTUpMY2dos,Winning Kaggle Competitions with Deep Learning | Tao Shen | Kaggle Days,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,2196.0,7 de jan. de 2020,"47 marcações ""Gostei""","1 marcação ""Não gostei"""
280,https://www.youtube.com/watch?v=8ZXsjhTgfTE,FREELANCE jobs in DATA SCIENCE | UPWORK,MIAMI,https://www.youtube.com/results?search_query=Miami&sp=EiG4AQHCARtDaElKRWNISURxS3cyWWdSWlUtdDNYSHlsdjg%253D,2649.0,23 de jul. de 2020,"46 marcações ""Gostei""","9 marcações ""Não gostei"""
281,https://www.youtube.com/watch?v=8_9v3_iiUHs,,MindMachineTV,https://www.youtube.com/channel/UCxOQ-HjJws0Nrh7v-05cxCw,30067.0,20 de mar. de 2018,"1.128 marcações ""Gostei""","16 marcações ""Não gostei"""
282,https://www.youtube.com/watch?v=8aMzR8iaB9s,AZ-900 Episode 16 | Azure Artificial Intelligence (AI) Services | Machine Learning Studio & Service,Adam Marczak - Azure for Everyone,https://www.youtube.com/channel/UCdmEIMC3LBil4o0tjaTbj0w,16452.0,21 de set. de 2020,"490 marcações ""Gostei""","2 marcações ""Não gostei"""
283,https://www.youtube.com/watch?v=8aNmb7dWLRY,Kaggle 3 Free Certificates | Python | Machine Learning | Deep Learning,INDIA,https://www.youtube.com/results?search_query=India&sp=EiG4AQHCARtDaElKa2JlU2FfQmZZekFScGhOQ2hhRlBqTmM%253D,2744.0,2 de ago. de 2020,"101 marcações ""Gostei""","9 marcações ""Não gostei"""
284,https://www.youtube.com/watch?v=8bFKyb77vp0,SVM Kernels In-depth Intuition- Polynomial Kernels Part 3 | Machine Learning Data Science,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,2868.0,,"134 marcações ""Gostei""","5 marcações ""Não gostei"""
285,https://www.youtube.com/watch?v=8dNyjAn3OGU,【ゆっくり解説】Kaggleって何？タイタニック提出しよ【Pythonプログラミング入門】,あずぱん動画,https://www.youtube.com/channel/UCmBhKO2hi4JezgOwGHlE4Ig,556.0,14 de nov. de 2020,"18 marcações ""Gostei""","Sem marcações ""Não gostei"""
286,https://www.youtube.com/watch?v=8e3OT2K99Kw,Machine Learning for Fluid Mechanics,Steve Brunton,https://www.youtube.com/channel/UCm5mt-A4w61lknZ9lCsZtBw,57084.0,13 de nov. de 2020,"2.378 marcações ""Gostei""","14 marcações ""Não gostei"""
287,https://www.youtube.com/watch?v=8fOv9JiH1jI,How To Convert A Kaggle Project To A End To End Data Science With Deployment For Freshers 🔥🔥🔥🔥,#Kaggleprojects,https://www.youtube.com/hashtag/kaggleprojects,12773.0,26 de set. de 2020,"659 marcações ""Gostei""","6 marcações ""Não gostei"""
288,https://www.youtube.com/watch?v=8igH8qZafpo,3 Proven Data Science Projects for Beginners (Kaggle),#DataScience,https://www.youtube.com/hashtag/datascience,153458.0,17 de fev. de 2020,"9.969 marcações ""Gostei""","36 marcações ""Não gostei"""
289,https://www.youtube.com/watch?v=8jfG0R_RIl8,Machine Learning Engineer VS Data Scientist,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,24277.0,5 de set. de 2019,"851 marcações ""Gostei""","23 marcações ""Não gostei"""
290,https://www.youtube.com/watch?v=8lniZVqRLA0,Interview with Abhishek Thakur | World's First Triple Grandmaster | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,66598.0,10 de jul. de 2019,"1.954 marcações ""Gostei""","22 marcações ""Não gostei"""
291,https://www.youtube.com/watch?v=8sFhx2-vhew,Google Colab : Working with large pubg Dataset,#GoogleColab,https://www.youtube.com/hashtag/googlecolab,1857.0,6 de jan. de 2019,"27 marcações ""Gostei""","9 marcações ""Não gostei"""
292,https://www.youtube.com/watch?v=8tgGK074XZ4,Chainge Finance Update || 800$ For Each Person 😍 || CHANG token || Online Income || Solution Spark,#Airdrop,https://www.youtube.com/hashtag/airdrop,1770.0,12 de mar. de 2021,"142 marcações ""Gostei""","15 marcações ""Não gostei"""
293,https://www.youtube.com/watch?v=8vouytVuC4k,[Global AI Academy] Machine Learning Modeling with Azure ML Studio #6,Global Academy NIA,https://www.youtube.com/channel/UCWs4EP2SKbCozEoBF_ba9Cw,7.0,16 de fev. de 2021,"Nenhuma marcação ""Gostei""","Sem marcações ""Não gostei"""
294,https://www.youtube.com/watch?v=8wcEHNl8x8Q,All You Want To Know About Kaggle- Podcast With Abhishek Thakur Kaggle Grandmaster- Give Away Books,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,14110.0,,"809 marcações ""Gostei""","7 marcações ""Não gostei"""
295,https://www.youtube.com/watch?v=8yZMXCaFshs,How to Get Started with Kaggle’s Titanic Competition | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,209126.0,30 de set. de 2019,"4.434 marcações ""Gostei""","58 marcações ""Não gostei"""
296,https://www.youtube.com/watch?v=8zb9nsi8KzA,Machine Learning | Gradient Descent (with Mathematical Derivations),#MachineLearning,https://www.youtube.com/hashtag/machinelearning,15992.0,14 de mar. de 2020,"394 marcações ""Gostei""","16 marcações ""Não gostei"""
297,https://www.youtube.com/watch?v=9-UTJxHXlVQ,A-01 - ما هو علم تعليم الآلة what is machine learning,Hesham Asem,https://www.youtube.com/channel/UCxxljM6JkSvJVSD_T90ZnMw,78868.0,5 de mar. de 2018,"2.084 marcações ""Gostei""","24 marcações ""Não gostei"""
298,https://www.youtube.com/watch?v=93M1l_nrhpQ,MIT 6.S191: Reinforcement Learning,Alexander Amini,https://www.youtube.com/channel/UCtslD4DGH6PKyG_1gFAX7sg,12384.0,,"411 marcações ""Gostei""","6 marcações ""Não gostei"""
299,https://www.youtube.com/watch?v=96zifo8JafE,The 4 steps Android Machine Learning | Hoi Lam,Google Developer Communities Turkey,https://www.youtube.com/channel/UCwHGWX8X0TqGXMb-Q_GkmPg,103.0,11 de mar. de 2021,"9 marcações ""Gostei""","Sem marcações ""Não gostei"""
300,https://www.youtube.com/watch?v=9GWb9yNcsvc,캐글 (Kaggle) 소개 - 데이터 과학 (머신러닝) 실전 예제 다루기,Minsuk Heo 허민석,https://www.youtube.com/channel/UCxP77kNgVfiiG6CXZ5WMuAQ,12903.0,9 de out. de 2017,"89 marcações ""Gostei""","Sem marcações ""Não gostei"""
301,https://www.youtube.com/watch?v=9HWu5a-bJXM,Kaggle Meetup: Fraud Detection,Learn Data Science,https://www.youtube.com/channel/UCJhW_16uxALr0X4olEW2p5A,1481.0,2 de nov. de 2019,"33 marcações ""Gostei""","Sem marcações ""Não gostei"""
302,https://www.youtube.com/watch?v=9Hkr5GdbEXQ,Kaggle Live-Coding: Named Entity Recognition | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,9605.0,,"135 marcações ""Gostei""","14 marcações ""Não gostei"""
303,https://www.youtube.com/watch?v=9J8CwOtjOiw,How to become a football data scientist.,Friends of Tracking,https://www.youtube.com/channel/UCUBFJYcag8j2rm_9HkrrA7w,19348.0,,"646 marcações ""Gostei""","3 marcações ""Não gostei"""
304,https://www.youtube.com/watch?v=9KZwRBg4-P0,Build A Smart AI Chat Bot Using Python & Machine Learning,Computer Science,https://www.youtube.com/channel/UCbmb5IoBtHZTpYZCDBOC1CA,85956.0,5 de jun. de 2020,"1.564 marcações ""Gostei""","40 marcações ""Não gostei"""
305,https://www.youtube.com/watch?v=9Mz84cwVmS0,Detecting cancer in real-time with machine learning,Google,https://www.youtube.com/channel/UCK8sQmJBp8GCxrOtXWBpyEA,188084.0,16 de abr. de 2018,"4.342 marcações ""Gostei""","91 marcações ""Não gostei"""
306,https://www.youtube.com/watch?v=9NSm0SW9Eg0,How He Became a Kaggle Grandmaster and Got a Computer Vision Engineer Job at Lyft,Towards Data Science,https://www.youtube.com/channel/UCuHZ1UYfHRqk3-5N5oc97Kw,1771.0,24 de mar. de 2020,"52 marcações ""Gostei""","1 marcação ""Não gostei"""
307,https://www.youtube.com/watch?v=9QErWiClGjM,What’s The Difference Between Artificial Intelligence And Machine Learning,Bernard Marr,https://www.youtube.com/channel/UCWstLaT61QUc-TvfxOjNpFw,29594.0,18 de abr. de 2019,"404 marcações ""Gostei""","24 marcações ""Não gostei"""
308,https://www.youtube.com/watch?v=9Vk1rXLhG48,Marios Michailidis: How to become a Kaggle #1: An introduction to model stacking,Data Science Festival,https://www.youtube.com/channel/UCB02fDSj9GR4rhb1APMNclw,31884.0,10 de mai. de 2017,"626 marcações ""Gostei""","11 marcações ""Não gostei"""
309,https://www.youtube.com/watch?v=9f-GarcDY58,Machine Learning Full Course | Learn Machine Learning | Machine Learning Tutorial | Simplilearn,#MachineLearning,https://www.youtube.com/hashtag/machinelearning,619605.0,30 de ago. de 2019,"13.039 marcações ""Gostei""","219 marcações ""Não gostei"""
310,https://www.youtube.com/watch?v=9iW8TXkzrto,What is Kaggle | How to use Kaggle in hindi | kaggle competitions for beginners,INDIA,https://www.youtube.com/results?search_query=India&sp=EiG4AQHCARtDaElKa2JlU2FfQmZZekFScGhOQ2hhRlBqTmM%253D,2891.0,6 de jun. de 2020,"52 marcações ""Gostei""","4 marcações ""Não gostei"""
311,https://www.youtube.com/watch?v=9iidtytk5gs,Live Virtual Mock Interview Of Statistician IIT Kanpur For Data Science,Krish Naik,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,157179.0,,"2.941 marcações ""Gostei""","175 marcações ""Não gostei"""
312,https://www.youtube.com/watch?v=9jH_XCA00r0,Kaggle Coffee Chat: David Ha | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,3761.0,24 de set. de 2019,"83 marcações ""Gostei""","2 marcações ""Não gostei"""
313,https://www.youtube.com/watch?v=9l0DAYyJJhI,Data Science Course - Learn Data Science in 13 hours - Full Course for Beginners - Intellipaat,#DataScienceCourse,https://www.youtube.com/hashtag/datasciencecourse,253411.0,23 de nov. de 2019,"6.713 marcações ""Gostei""","198 marcações ""Não gostei"""
314,https://www.youtube.com/watch?v=9r2VVM4nfk8,Powered by TensorFlow: Air Cognizer predicts air quality with machine learning,TensorFlow,https://www.youtube.com/channel/UC0rqucBdTuFTjJiefW5t-IQ,59240.0,21 de jul. de 2020,"4.121 marcações ""Gostei""","68 marcações ""Não gostei"""
315,https://www.youtube.com/watch?v=9rDhY1P3YLA,Learn Data Science in 3 Months,Siraj Raval,https://www.youtube.com/channel/UCWN3xxRkmTPmbKwht9FuE5A,517543.0,,"21.406 marcações ""Gostei""","410 marcações ""Não gostei"""
316,https://www.youtube.com/watch?v=9u4zkLoF4DI,How to use Kaggle to Master Data Science?,#Kaggle,https://www.youtube.com/hashtag/kaggle,1370.0,22 de nov. de 2020,"74 marcações ""Gostei""","2 marcações ""Não gostei"""
317,https://www.youtube.com/watch?v=9uhlKIMMRBw,[Kaggle] Titanic Problem using Excel #10 - Create Train Test Validation split on Excel,Kunaal Naik,https://www.youtube.com/channel/UCZN-xTV6lFwfJHl6ZId_dOg,2625.0,18 de ago. de 2019,"15 marcações ""Gostei""","Sem marcações ""Não gostei"""
318,https://www.youtube.com/watch?v=9vUoBIeqrQg,Kaggle Reading Group: Attention is all You Need (Pt. 3) | Kaggle,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,1738.0,,"42 marcações ""Gostei""","1 marcação ""Não gostei"""
319,https://www.youtube.com/watch?v=9z9mbiOZqSs,Coding Challenge #157: Zoom Annotations with Machine Learning + p5.js,#157,https://www.youtube.com/hashtag/157,46152.0,29 de out. de 2020,"2.368 marcações ""Gostei""","15 marcações ""Não gostei"""
320,https://www.youtube.com/watch?v=A1Lsf00RCeo,Optimal Transport: from Nature to Machine Learning,UniBocconi,https://www.youtube.com/channel/UCdZISa8UNFbwhazbYy_uWvQ,168.0,9 de mar. de 2021,"3 marcações ""Gostei""","Sem marcações ""Não gostei"""
321,https://www.youtube.com/watch?v=A7U6ttTjD1o,Mini-curso GRATIS Introducción a Data Science 1: Cómo se hace un proyecto profesional de DataScience,DataScience ForBusiness,https://www.youtube.com/channel/UCpNdaZYUS4OiIIBXLnggbCw,17086.0,26 de ago. de 2019,"606 marcações ""Gostei""","4 marcações ""Não gostei"""
322,https://www.youtube.com/watch?v=A8oBphPOliM,My Journey to Becoming a Kaggle Grandmaster | by Darius Barušauskas | Kaggle Days Paris,Kaggle,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,7176.0,16 de mai. de 2019,"175 marcações ""Gostei""","4 marcações ""Não gostei"""
323,https://www.youtube.com/watch?v=ABCbQmFmA5M,How to use Kaggle to learn Data Science | How to use Kaggle ?|,#ResearchRocks,https://www.youtube.com/hashtag/researchrocks,2403.0,24 de jun. de 2020,"40 marcações ""Gostei""","20 marcações ""Não gostei"""
324,https://www.youtube.com/watch?v=ADH5_ZnqEPE,Training in the use of Big Data and Data Science - UNSC 2021 Side Event,UNStats,https://www.youtube.com/channel/UCdA8jZ76hxcMvc-S2lUx-Og,114.0,11 de mar. de 2021,"4 marcações ""Gostei""","Sem marcações ""Não gostei"""
325,https://www.youtube.com/watch?v=AFfp6zbWrt8,Part 6 : Numpy Trigonometric Operations | Numpy Complete Tutorial,#datascience,https://www.youtube.com/hashtag/datascience,27.0,10 de mar. de 2021,"3 marcações ""Gostei""","Sem marcações ""Não gostei"""
326,https://www.youtube.com/watch?v=ALQ_RNSRE40,How Machine Learning is Fighting Cancer,Real Engineering,https://www.youtube.com/channel/UCR1IuLEqb6UEA_zQ81kwXfg,316821.0,19 de out. de 2018,"12.728 marcações ""Gostei""","193 marcações ""Não gostei"""
327,https://www.youtube.com/watch?v=ANIw1Mz1SRI,Active (Machine) Learning - Computerphile,Computerphile,https://www.youtube.com/channel/UC9-y-6csu5WGm29I7JiwpnA,93559.0,5 de abr. de 2019,"3.278 marcações ""Gostei""","24 marcações ""Não gostei"""
328,https://www.youtube.com/watch?v=AP0UBMKANh4,Class - 1 Data Science Training | What Is Data Science? Introduction To Data Science | Edureka,edureka!,https://www.youtube.com/channel/UCkw4JCwteGrDHIsyIIKo4tQ,15373.0,,"267 marcações ""Gostei""","4 marcações ""Não gostei"""
329,https://www.youtube.com/watch?v=ARQxvHd342I,Career Roadmap for Data Science in 2021 | How to Become a Data Scientist in 2021? | Great Learning,#DataScience,https://www.youtube.com/hashtag/datascience,17911.0,,"426 marcações ""Gostei""","7 marcações ""Não gostei"""
330,https://www.youtube.com/watch?v=ARnf4ilr9Hc,Introduction to Runway: Machine Learning for Creators (Part 1),The Coding Train,https://www.youtube.com/channel/UCvjgXvBlbQiydffZU7m1_aw,67798.0,8 de ago. de 2019,"1.538 marcações ""Gostei""","31 marcações ""Não gostei"""
